index,year,week,deaths,year.month,n_days,deaths.s,pop.65to80,temp.max,temp.min,t.min2,t.min,t.max,deaths.pc,counter
2006.45,2006,45,865,2006.11,0,865,1743443,NA,NA,NA,NA,NA,4.961446975897692e-4,-3
2006.46,2006,46,796,2006.11,0,796,1743443,NA,NA,NA,NA,NA,4.5656783731960266e-4,-3
2006.47,2006,47,800,2006.11,0,800,1743443,NA,NA,NA,NA,NA,4.5886214805990216e-4,-3
2006.48,2006,48,844,2006.11,0,844,1743443,NA,NA,NA,NA,NA,4.840995662031968e-4,-3
2006.49,2006,49,832,2006.12,0,832,1743443,NA,NA,NA,NA,NA,4.772166339822982e-4,-3
2006.50,2006,50,833,2006.12,0,833,1743443,NA,NA,NA,NA,NA,4.777902116673731e-4,-3
2006.51,2006,51,843,2006.12,0,843,1743443,NA,NA,NA,NA,NA,4.835259885181219e-4,-3
2006.52,2006,52,842,2006.12,0,842,1743443,NA,NA,NA,NA,NA,4.8295241083304703e-4,-3
2007.1,2007,1,819,2007.01,0,819,1767510,NA,NA,NA,NA,NA,4.633637150567748e-4,-2
2007.2,2007,2,869,2007.01,0,869,1767510,NA,NA,NA,NA,NA,4.91652098149374e-4,-2
2007.3,2007,3,796,2007.01,0,796,1767510,NA,NA,NA,NA,NA,4.5035105883417916e-4,-2
2007.4,2007,4,796,2007.01,0,796,1767510,NA,NA,NA,NA,NA,4.5035105883417916e-4,-2
2007.5,2007,5,796,2007.01,0,796,1767510,NA,NA,NA,NA,NA,4.5035105883417916e-4,-2
2007.6,2007,6,833,2007.02,0,833,1767510,NA,NA,NA,NA,NA,4.7128446232270256e-4,-2
2007.7,2007,7,829,2007.02,0,829,1767510,NA,NA,NA,NA,NA,4.6902139167529465e-4,-2
2007.8,2007,8,794,2007.02,0,794,1767510,NA,NA,NA,NA,NA,4.492195235104752e-4,-2
2007.9,2007,9,890,2007.02,0,890,1767510,NA,NA,NA,NA,NA,5.035332190482657e-4,-2
2007.10,2007,10,855,2007.03,0,855,1767510,NA,NA,NA,NA,NA,4.837313508834462e-4,-2
2007.11,2007,11,768,2007.03,0,768,1767510,NA,NA,NA,NA,NA,4.345095643023236e-4,-2
2007.12,2007,12,806,2007.03,0,806,1767510,NA,NA,NA,NA,NA,4.56008735452699e-4,-2
2007.13,2007,13,815,2007.03,0,815,1767510,NA,NA,NA,NA,NA,4.6110064440936684e-4,-2
2007.14,2007,14,745,2007.04,0,745,1767510,NA,NA,NA,NA,NA,4.21496908079728e-4,-2
2007.15,2007,15,864,2007.04,0,864,1767510,NA,NA,NA,NA,NA,4.88823259840114e-4,-2
2007.16,2007,16,747,2007.04,0,747,1767510,NA,NA,NA,NA,NA,4.2262844340343195e-4,-2
2007.17,2007,17,805,2007.04,0,805,1767510,NA,NA,NA,NA,NA,4.55442967790847e-4,-2
2007.18,2007,18,715,2007.04,0,715,1767510,NA,NA,NA,NA,NA,4.0452387822416847e-4,-2
2007.19,2007,19,783,2007.05,0,783,1767510,NA,NA,NA,NA,NA,4.4299607923010335e-4,-2
2007.20,2007,20,724,2007.05,0,724,1767510,NA,NA,NA,NA,NA,4.096157871808363e-4,-2
2007.21,2007,21,761,2007.05,0,761,1767510,NA,NA,NA,NA,NA,4.305491906693597e-4,-2
2007.22,2007,22,709,2007.05,0,709,1767510,NA,NA,NA,NA,NA,4.0112927225305654e-4,-2
2007.23,2007,23,807,2007.06,0,807,1767510,NA,NA,NA,NA,NA,4.5657450311455095e-4,-2
2007.24,2007,24,744,2007.06,0,744,1767510,NA,NA,NA,NA,NA,4.20931140417876e-4,-2
2007.25,2007,25,735,2007.06,0,735,1767510,NA,NA,NA,NA,NA,4.1583923146120815e-4,-2
2007.26,2007,26,732,2007.06,0,732,1767510,NA,NA,NA,NA,NA,4.141419284756522e-4,-2
2007.27,2007,27,817,2007.07,0,817,1767510,NA,NA,NA,NA,NA,4.622321797330708e-4,-2
2007.28,2007,28,737,2007.07,0,737,1767510,NA,NA,NA,NA,NA,4.169707667849121e-4,-2
2007.29,2007,29,700,2007.07,0,700,1767510,NA,NA,NA,NA,NA,3.960373632963887e-4,-2
2007.30,2007,30,757,2007.07,0,757,1767510,NA,NA,NA,NA,NA,4.282861200219518e-4,-2
2007.31,2007,31,740,2007.07,0,740,1767510,NA,NA,NA,NA,NA,4.186680697704681e-4,-2
2007.32,2007,32,761,2007.08,0,761,1767510,NA,NA,NA,NA,NA,4.305491906693597e-4,-2
2007.33,2007,33,708,2007.08,0,708,1767510,NA,NA,NA,NA,NA,4.005635045912046e-4,-2
2007.34,2007,34,712,2007.08,0,712,1767510,NA,NA,NA,NA,NA,4.028265752386125e-4,-2
2007.35,2007,35,687,2007.08,0,687,1767510,NA,NA,NA,NA,NA,3.886823836923129e-4,-2
2007.36,2007,36,697,2007.09,0,697,1767510,NA,NA,NA,NA,NA,3.9434006031083274e-4,-2
2007.37,2007,37,745,2007.09,0,745,1767510,NA,NA,NA,NA,NA,4.21496908079728e-4,-2
2007.38,2007,38,733,2007.09,0,733,1767510,NA,NA,NA,NA,NA,4.147076961375042e-4,-2
2007.39,2007,39,701,2007.09,0,701,1767510,NA,NA,NA,NA,NA,3.966031309582407e-4,-2
2007.40,2007,40,761,2007.10,0,761,1767510,NA,NA,NA,NA,NA,4.305491906693597e-4,-2
2007.41,2007,41,823,2007.10,0,823,1767510,NA,NA,NA,NA,NA,4.656267857041827e-4,-2
2007.42,2007,42,840,2007.10,0,840,1767510,NA,NA,NA,NA,NA,4.7524483595566644e-4,-2
2007.43,2007,43,765,2007.10,0,765,1767510,NA,NA,NA,NA,NA,4.328122613167677e-4,-2
2007.44,2007,44,807,2007.10,0,807,1767510,NA,NA,NA,NA,NA,4.5657450311455095e-4,-2
2007.45,2007,45,806,2007.11,0,806,1767510,NA,NA,NA,NA,NA,4.56008735452699e-4,-2
2007.46,2007,46,781,2007.11,0,781,1767510,NA,NA,NA,NA,NA,4.418645439063994e-4,-2
2007.47,2007,47,841,2007.11,0,841,1767510,NA,NA,NA,NA,NA,4.7581060361751845e-4,-2
2007.48,2007,48,891,2007.11,0,891,1767510,NA,NA,NA,NA,NA,5.040989867101176e-4,-2
2007.49,2007,49,799,2007.12,0,799,1767510,NA,NA,NA,NA,NA,4.520483618197351e-4,-2
2007.50,2007,50,826,2007.12,0,826,1767510,NA,NA,NA,NA,NA,4.673240886897387e-4,-2
2007.51,2007,51,862,2007.12,0,862,1767510,NA,NA,NA,NA,NA,4.876917245164101e-4,-2
2007.52,2007,52,993,2007.12,1,868.875,1767510,NA,NA,NA,NA,NA,5.618072882190199e-4,-2
2008.1,2008,1,708,2008.01,-1,826,1799337,NA,NA,NA,NA,NA,3.9347826449408863e-4,-1
2008.2,2008,2,820,2008.01,0,820,1799337,NA,NA,NA,NA,NA,4.557234136795942e-4,-1
2008.3,2008,3,802,2008.01,0,802,1799337,NA,NA,NA,NA,NA,4.457197289890665e-4,-1
2008.4,2008,4,802,2008.01,0,802,1799337,NA,NA,NA,NA,NA,4.457197289890665e-4,-1
2008.5,2008,5,758,2008.02,0,758,1799337,NA,NA,NA,NA,NA,4.212662775233322e-4,-1
2008.6,2008,6,750,2008.02,0,750,1799337,NA,NA,NA,NA,NA,4.1682019543865325e-4,-1
2008.7,2008,7,811,2008.02,0,811,1799337,NA,NA,NA,NA,NA,4.507215713343304e-4,-1
2008.8,2008,8,804,2008.02,0,804,1799337,NA,NA,NA,NA,NA,4.468312495102363e-4,-1
2008.9,2008,9,772,2008.03,0,772,1799337,NA,NA,NA,NA,NA,4.290469211715204e-4,-1
2008.10,2008,10,779,2008.03,0,779,1799337,NA,NA,NA,NA,NA,4.329372429956145e-4,-1
2008.11,2008,11,759,2008.03,0,759,1799337,NA,NA,NA,NA,NA,4.218220377839171e-4,-1
2008.12,2008,12,801,2008.03,0,801,1799337,NA,NA,NA,NA,NA,4.4516396872848165e-4,-1
2008.13,2008,13,771,2008.03,0,771,1799337,NA,NA,NA,NA,NA,4.2849116091093554e-4,-1
2008.14,2008,14,766,2008.04,0,766,1799337,NA,NA,NA,NA,NA,4.257123596080112e-4,-1
2008.15,2008,15,793,2008.04,0,793,1799337,NA,NA,NA,NA,NA,4.407178866438027e-4,-1
2008.16,2008,16,784,2008.04,0,784,1799337,NA,NA,NA,NA,NA,4.3571604429853885e-4,-1
2008.17,2008,17,723,2008.04,0,723,1799337,NA,NA,NA,NA,NA,4.018146684028617e-4,-1
2008.18,2008,18,770,2008.05,0,770,1799337,NA,NA,NA,NA,NA,4.279354006503507e-4,-1
2008.19,2008,19,796,2008.05,0,796,1799337,NA,NA,NA,NA,NA,4.423851674255573e-4,-1
2008.20,2008,20,754,2008.05,0,754,1799337,NA,NA,NA,NA,NA,4.1904323648099274e-4,-1
2008.21,2008,21,722,2008.05,0,722,1799337,NA,NA,NA,NA,NA,4.0125890814227686e-4,-1
2008.22,2008,22,734,2008.06,0,734,1799337,NA,NA,NA,NA,NA,4.079280312692953e-4,-1
2008.23,2008,23,713,2008.06,0,713,1799337,NA,NA,NA,NA,NA,3.9625706579701303e-4,-1
2008.24,2008,24,717,2008.06,0,717,1799337,NA,NA,NA,NA,NA,3.984801068393525e-4,-1
2008.25,2008,25,718,2008.06,0,718,1799337,NA,NA,NA,NA,NA,3.990358670999374e-4,-1
2008.26,2008,26,760,2008.06,0,760,1799337,NA,NA,NA,NA,NA,4.2237779804450194e-4,-1
2008.27,2008,27,793,2008.07,0,793,1799337,NA,NA,NA,NA,NA,4.407178866438027e-4,-1
2008.28,2008,28,713,2008.07,0,713,1799337,NA,NA,NA,NA,NA,3.9625706579701303e-4,-1
2008.29,2008,29,709,2008.07,0,709,1799337,NA,NA,NA,NA,NA,3.9403402475467355e-4,-1
2008.30,2008,30,725,2008.07,0,725,1799337,NA,NA,NA,NA,NA,4.029261889240315e-4,-1
2008.31,2008,31,776,2008.08,0,776,1799337,NA,NA,NA,NA,NA,4.312699622138599e-4,-1
2008.32,2008,32,690,2008.08,0,690,1799337,NA,NA,NA,NA,NA,3.83474579803561e-4,-1
2008.33,2008,33,698,2008.08,0,698,1799337,NA,NA,NA,NA,NA,3.8792066188823995e-4,-1
2008.34,2008,34,710,2008.08,0,710,1799337,NA,NA,NA,NA,NA,3.945897850152584e-4,-1
2008.35,2008,35,749,2008.09,0,749,1799337,NA,NA,NA,NA,NA,4.1626443517806834e-4,-1
2008.36,2008,36,743,2008.09,0,743,1799337,NA,NA,NA,NA,NA,4.1292987361455914e-4,-1
2008.37,2008,37,768,2008.09,0,768,1799337,NA,NA,NA,NA,NA,4.268238801291809e-4,-1
2008.38,2008,38,725,2008.09,0,725,1799337,NA,NA,NA,NA,NA,4.029261889240315e-4,-1
2008.39,2008,39,743,2008.09,0,743,1799337,NA,NA,NA,NA,NA,4.1292987361455914e-4,-1
2008.40,2008,40,825,2008.10,0,825,1799337,NA,NA,NA,NA,NA,4.5850221498251856e-4,-1
2008.41,2008,41,732,2008.10,0,732,1799337,NA,NA,NA,NA,NA,4.0681651074812554e-4,-1
2008.42,2008,42,723,2008.10,0,723,1799337,NA,NA,NA,NA,NA,4.018146684028617e-4,-1
2008.43,2008,43,740,2008.10,0,740,1799337,NA,NA,NA,NA,NA,4.112625928328045e-4,-1
2008.44,2008,44,817,2008.11,0,817,1799337,NA,NA,NA,NA,NA,4.540561328978396e-4,-1
2008.45,2008,45,784,2008.11,0,784,1799337,NA,NA,NA,NA,NA,4.3571604429853885e-4,-1
2008.46,2008,46,766,2008.11,0,766,1799337,NA,NA,NA,NA,NA,4.257123596080112e-4,-1
2008.47,2008,47,761,2008.11,0,761,1799337,NA,NA,NA,NA,NA,4.229335583050868e-4,-1
2008.48,2008,48,827,2008.12,0,827,1799337,NA,NA,NA,NA,NA,4.5961373550368833e-4,-1
2008.49,2008,49,811,2008.12,0,811,1799337,NA,NA,NA,NA,NA,4.507215713343304e-4,-1
2008.50,2008,50,842,2008.12,0,842,1799337,NA,NA,NA,NA,NA,4.6795013941246136e-4,-1
2008.51,2008,51,862,2008.12,0,862,1799337,NA,NA,NA,NA,NA,4.790653446241588e-4,-1
2008.52,2008,52,1269,2008.12,3,888.3,1799337,NA,NA,NA,NA,NA,7.052597706822013e-4,-1
2009.1,2009,1,507,2009.01,-3,887.25,1840607,NA,NA,NA,NA,NA,2.754526088404532e-4,0
2009.2,2009,2,935,2009.01,0,935,1840607,NA,NA,NA,NA,NA,5.0798459421267e-4,0
2009.3,2009,3,956,2009.01,0,956,1840607,NA,NA,NA,NA,NA,5.193938738687835e-4,0
2009.4,2009,4,904,2009.01,0,904,1840607,NA,NA,NA,NA,NA,4.911423242441216e-4,0
2009.5,2009,5,857,2009.02,0,857,1840607,NA,NA,NA,NA,NA,4.6560726977567726e-4,0
2009.6,2009,6,877,2009.02,0,877,1840607,NA,NA,NA,NA,NA,4.7647325040054724e-4,0
2009.7,2009,7,858,2009.02,0,858,1840607,NA,NA,NA,NA,NA,4.6615056880692075e-4,0
2009.8,2009,8,791,2009.02,0,791,1840607,NA,NA,NA,NA,NA,4.2974953371360645e-4,0
2009.9,2009,9,795,2009.03,0,795,1840607,NA,NA,NA,NA,NA,4.319227298385804e-4,0
2009.10,2009,10,767,2009.03,0,767,1840607,NA,NA,NA,NA,NA,4.167103569637625e-4,0
2009.11,2009,11,731,2009.03,0,731,1840607,NA,NA,NA,NA,NA,3.971515918389966e-4,0
2009.12,2009,12,781,2009.03,0,781,1840607,NA,NA,NA,NA,NA,4.2431654340117144e-4,0
2009.13,2009,13,728,2009.03,0,728,1840607,NA,NA,NA,NA,NA,3.955216947452661e-4,0
2009.14,2009,14,794,2009.04,0,794,1840607,NA,NA,NA,NA,NA,4.313794308073369e-4,0
2009.15,2009,15,773,2009.04,0,773,1840607,NA,NA,NA,NA,NA,4.1997015115122346e-4,0
2009.16,2009,16,751,2009.04,0,751,1840607,NA,NA,NA,NA,NA,4.0801757246386656e-4,0
2009.17,2009,17,707,2009.04,0,707,1840607,NA,NA,NA,NA,NA,3.8411241508915265e-4,0
2009.18,2009,18,688,2009.05,0,688,1840607,NA,NA,NA,NA,NA,3.737897334955262e-4,0
2009.19,2009,19,690,2009.05,0,690,1840607,NA,NA,NA,NA,NA,3.748763315580132e-4,0
2009.20,2009,20,738,2009.05,0,738,1840607,NA,NA,NA,NA,NA,4.009546850577011e-4,0
2009.21,2009,21,729,2009.05,0,729,1840607,NA,NA,NA,NA,NA,3.960649937765096e-4,0
2009.22,2009,22,758,2009.06,0,758,1840607,NA,NA,NA,NA,NA,4.1182066568257105e-4,0
2009.23,2009,23,701,2009.06,0,701,1840607,NA,NA,NA,NA,NA,3.8085262090169165e-4,0
2009.24,2009,24,762,2009.06,0,762,1840607,NA,NA,NA,NA,NA,4.13993861807545e-4,0
2009.25,2009,25,718,2009.06,0,718,1840607,NA,NA,NA,NA,NA,3.900887044328311e-4,0
2009.26,2009,26,695,2009.06,0,695,1840607,NA,NA,NA,NA,NA,3.775928267142307e-4,0
2009.27,2009,27,734,2009.07,0,734,1840607,NA,NA,NA,NA,NA,3.9878148893272706e-4,0
2009.28,2009,28,690,2009.07,0,690,1840607,NA,NA,NA,NA,NA,3.748763315580132e-4,0
2009.29,2009,29,716,2009.07,0,716,1840607,NA,NA,NA,NA,NA,3.890021063703441e-4,0
2009.30,2009,30,674,2009.07,0,674,1840607,NA,NA,NA,NA,NA,3.6618354705811724e-4,0
2009.31,2009,31,722,2009.08,0,722,1840607,NA,NA,NA,NA,NA,3.922619005578051e-4,0
2009.32,2009,32,723,2009.08,0,723,1840607,NA,NA,NA,NA,NA,3.928051995890486e-4,0
2009.33,2009,33,680,2009.08,0,680,1840607,NA,NA,NA,NA,NA,3.6944334124557824e-4,0
2009.34,2009,34,698,2009.08,0,698,1840607,NA,NA,NA,NA,NA,3.792227238079612e-4,0
2009.35,2009,35,681,2009.08,0,681,1840607,NA,NA,NA,NA,NA,3.6998664027682173e-4,0
2009.36,2009,36,691,2009.09,0,691,1840607,NA,NA,NA,NA,NA,3.754196305892567e-4,0
2009.37,2009,37,778,2009.09,0,778,1840607,NA,NA,NA,NA,NA,4.2268664630744097e-4,0
2009.38,2009,38,742,2009.09,0,742,1840607,NA,NA,NA,NA,NA,4.0312788118267504e-4,0
2009.39,2009,39,756,2009.09,0,756,1840607,NA,NA,NA,NA,NA,4.10734067620084e-4,0
2009.40,2009,40,716,2009.10,0,716,1840607,NA,NA,NA,NA,NA,3.890021063703441e-4,0
2009.41,2009,41,793,2009.10,0,793,1840607,NA,NA,NA,NA,NA,4.3083613177609343e-4,0
2009.42,2009,42,780,2009.10,0,780,1840607,NA,NA,NA,NA,NA,4.2377324436992795e-4,0
2009.43,2009,43,794,2009.10,0,794,1840607,NA,NA,NA,NA,NA,4.313794308073369e-4,0
2009.44,2009,44,840,2009.11,0,840,1840607,NA,NA,NA,NA,NA,4.563711862445378e-4,0
2009.45,2009,45,764,2009.11,0,764,1840607,NA,NA,NA,NA,NA,4.15080459870032e-4,0
2009.46,2009,46,798,2009.11,0,798,1840607,NA,NA,NA,NA,NA,4.3355262693231094e-4,0
2009.47,2009,47,739,2009.11,0,739,1840607,NA,NA,NA,NA,NA,4.0149798408894456e-4,0
2009.48,2009,48,765,2009.11,0,765,1840607,NA,NA,NA,NA,NA,4.156237589012755e-4,0
2009.49,2009,49,755,2009.12,0,755,1840607,NA,NA,NA,NA,NA,4.101907685888405e-4,0
2009.50,2009,50,790,2009.12,0,790,1840607,NA,NA,NA,NA,NA,4.2920623468236296e-4,0
2009.51,2009,51,859,2009.12,0,859,1840607,NA,NA,NA,NA,NA,4.6669386783816425e-4,0
2009.52,2009,52,1328,2009.12,4,845.0909090909091,1840607,NA,NA,NA,NA,NA,7.215011134913646e-4,0
2010.1,2010,1,1096,2010.01,3,767.2,1890334,NA,NA,NA,NA,NA,5.797917193469514e-4,1
2010.2,2010,2,792,2010.01,0,792,1890334,NA,NA,NA,NA,NA,4.189735782142203e-4,1
2010.3,2010,3,803,2010.01,0,803,1890334,NA,NA,NA,NA,NA,4.2479265568941786e-4,1
2010.4,2010,4,769,2010.01,0,769,1890334,NA,NA,NA,NA,NA,4.068064162206256e-4,1
2010.5,2010,5,827,2010.02,0,827,1890334,NA,NA,NA,NA,NA,4.374888247262124e-4,1
2010.6,2010,6,814,2010.02,0,814,1890334,NA,NA,NA,NA,NA,4.3061173316461535e-4,1
2010.7,2010,7,805,2010.02,0,805,1890334,NA,NA,NA,NA,NA,4.258506697758174e-4,1
2010.8,2010,8,836,2010.02,0,836,1890334,NA,NA,NA,NA,NA,4.422498881150104e-4,1
2010.9,2010,9,792,2010.03,0,792,1890334,NA,NA,NA,NA,NA,4.189735782142203e-4,1
2010.10,2010,10,812,2010.03,0,812,1890334,NA,NA,NA,NA,NA,4.295537190782158e-4,1
2010.11,2010,11,767,2010.03,0,767,1890334,NA,NA,NA,NA,NA,4.0574840213422603e-4,1
2010.12,2010,12,815,2010.03,0,815,1890334,NA,NA,NA,NA,NA,4.311407402078151e-4,1
2010.13,2010,13,755,2010.03,0,755,1890334,NA,NA,NA,NA,NA,3.994003176158287e-4,1
2010.14,2010,14,716,2010.04,0,716,1890334,NA,NA,NA,NA,NA,3.7876904293103757e-4,1
2010.15,2010,15,775,2010.04,0,775,1890334,NA,NA,NA,NA,NA,4.099804584798242e-4,1
2010.16,2010,16,792,2010.04,0,792,1890334,NA,NA,NA,NA,NA,4.189735782142203e-4,1
2010.17,2010,17,772,2010.04,0,772,1890334,NA,NA,NA,NA,NA,4.083934373502249e-4,1
2010.18,2010,18,755,2010.05,0,755,1890334,NA,NA,NA,NA,NA,3.994003176158287e-4,1
2010.19,2010,19,752,2010.05,0,752,1890334,NA,NA,NA,NA,NA,3.978132964862294e-4,1
2010.20,2010,20,750,2010.05,0,750,1890334,NA,NA,NA,NA,NA,3.9675528239982986e-4,1
2010.21,2010,21,741,2010.05,0,741,1890334,NA,NA,NA,NA,NA,3.919942190110319e-4,1
2010.22,2010,22,818,2010.05,0,818,1890334,NA,NA,NA,NA,NA,4.3272776133741444e-4,1
2010.23,2010,23,774,2010.06,0,774,1890334,NA,NA,NA,NA,NA,4.0945145143662443e-4,1
2010.24,2010,24,737,2010.06,0,737,1890334,NA,NA,NA,NA,NA,3.898781908382328e-4,1
2010.25,2010,25,769,2010.06,0,769,1890334,NA,NA,NA,NA,NA,4.068064162206256e-4,1
2010.26,2010,26,735,2010.06,0,735,1890334,NA,NA,NA,NA,NA,3.888201767518333e-4,1
2010.27,2010,27,768,2010.07,0,768,1890334,NA,NA,NA,NA,NA,4.062774091774258e-4,1
2010.28,2010,28,734,2010.07,0,734,1890334,NA,NA,NA,NA,NA,3.882911697086335e-4,1
2010.29,2010,29,719,2010.07,0,719,1890334,NA,NA,NA,NA,NA,3.803560640606369e-4,1
2010.30,2010,30,724,2010.07,0,724,1890334,NA,NA,NA,NA,NA,3.830010992766358e-4,1
2010.31,2010,31,696,2010.08,0,696,1890334,NA,NA,NA,NA,NA,3.6818890206704214e-4,1
2010.32,2010,32,749,2010.08,0,749,1890334,NA,NA,NA,NA,NA,3.962262753566301e-4,1
2010.33,2010,33,756,2010.08,0,756,1890334,NA,NA,NA,NA,NA,3.999293246590285e-4,1
2010.34,2010,34,733,2010.08,0,733,1890334,NA,NA,NA,NA,NA,3.8776216266543374e-4,1
2010.35,2010,35,764,2010.08,0,764,1890334,NA,NA,NA,NA,NA,4.041613810046267e-4,1
2010.36,2010,36,725,2010.09,0,725,1890334,NA,NA,NA,NA,NA,3.8353010631983557e-4,1
2010.37,2010,37,754,2010.09,0,754,1890334,NA,NA,NA,NA,NA,3.9887131057262894e-4,1
2010.38,2010,38,789,2010.09,0,789,1890334,NA,NA,NA,NA,NA,4.17386557084621e-4,1
2010.39,2010,39,786,2010.09,0,786,1890334,NA,NA,NA,NA,NA,4.157995359550217e-4,1
2010.40,2010,40,797,2010.10,0,797,1890334,NA,NA,NA,NA,NA,4.2161861343021923e-4,1
2010.41,2010,41,759,2010.10,0,759,1890334,NA,NA,NA,NA,NA,4.0151634578862786e-4,1
2010.42,2010,42,762,2010.10,0,762,1890334,NA,NA,NA,NA,NA,4.0310336691822717e-4,1
2010.43,2010,43,797,2010.10,0,797,1890334,NA,NA,NA,NA,NA,4.2161861343021923e-4,1
2010.44,2010,44,775,2010.11,0,775,1890334,NA,NA,NA,NA,NA,4.099804584798242e-4,1
2010.45,2010,45,759,2010.11,0,759,1890334,NA,NA,NA,NA,NA,4.0151634578862786e-4,1
2010.46,2010,46,771,2010.11,0,771,1890334,NA,NA,NA,NA,NA,4.078644303070251e-4,1
2010.47,2010,47,765,2010.11,0,765,1890334,NA,NA,NA,NA,NA,4.046903880478265e-4,1
2010.48,2010,48,814,2010.11,0,814,1890334,NA,NA,NA,NA,NA,4.3061173316461535e-4,1
2010.49,2010,49,840,2010.12,0,840,1890334,NA,NA,NA,NA,NA,4.4436591628780947e-4,1
2010.50,2010,50,880,2010.12,0,880,1890334,NA,NA,NA,NA,NA,4.655261980158004e-4,1
2010.51,2010,51,833,2010.12,0,833,1890334,NA,NA,NA,NA,NA,4.4066286698541107e-4,1
2010.52,2010,52,631,2010.12,-2,883.4,1890334,NA,NA,NA,NA,NA,3.3380344425905687e-4,1
2011.1,2011,1,1036,2011.01,2,805.7777777777778,1927399,6.09,0.5,2.5,0,0,5.375119526366881e-4,2
2011.2,2011,2,781,2011.01,0,781,1927399,9.19,4.41,0,0,0,4.0520930020198205e-4,2
2011.3,2011,3,764,2011.01,0,764,1927399,6.24,0.89,2.11,0,0,3.963891233730016e-4,2
2011.4,2011,4,749,2011.01,0,749,1927399,3.17,-2.01,5.01,2.01,0,3.886066144062542e-4,2
2011.5,2011,5,801,2011.01,0,801,1927399,6.87,3.59,0,0,0,4.155859788243119e-4,2
2011.6,2011,6,789,2011.02,0,789,1927399,9.36,2.2,0.7999999999999998,0,0,4.09359971650914e-4,2
2011.7,2011,7,767,2011.02,0,767,1927399,6.54,1.3,1.7,0,0,3.979456251663511e-4,2
2011.8,2011,8,794,2011.02,0,794,1927399,5.56,-0,3,0,0,4.1195414130649647e-4,2
2011.9,2011,9,785,2011.02,0,785,1927399,5.34,-1.27,4.27,1.27,0,4.07284635926448e-4,2
2011.10,2011,10,782,2011.03,0,782,1927399,10.81,2.17,0.8300000000000001,0,0,0.00040572813413309856,2
2011.11,2011,11,777,2011.03,0,777,1927399,11.71,3.63,0,0,0,4.031339644775161e-4,2
2011.12,2011,12,806,2011.03,0,806,1927399,13.97,0.3,2.7,0,0,4.1818014847989443e-4,2
2011.13,2011,13,783,2011.03,0,783,1927399,15.54,4.74,0,0,0,4.06246968064215e-4,2
2011.14,2011,14,767,2011.04,0,767,1927399,16.34,6.43,0,0,0,3.979456251663511e-4,2
2011.15,2011,15,769,2011.04,0,769,1927399,15.73,3.56,0,0,0,3.9898329302858414e-4,2
2011.16,2011,16,814,2011.04,0,814,1927399,24.4,7.2,0,0,4.399999999999999,4.2233081992882634e-4,2
2011.17,2011,17,740,2011.04,0,740,1927399,20.37,8.86,0,0,0.370000000000001,3.839371090262058e-4,2
2011.18,2011,18,723,2011.05,0,723,1927399,19.77,5.66,0,0,0,3.751169321972254e-4,2
2011.19,2011,19,767,2011.05,0,767,1927399,18.79,8.89,0,0,0,3.979456251663511e-4,2
2011.20,2011,20,770,2011.05,0,770,1927399,18.09,8.39,0,0,0,3.995021269597006e-4,2
2011.21,2011,21,773,2011.05,0,773,1927399,18.63,9.89,0,0,0,4.010586287530501e-4,2
2011.22,2011,22,725,2011.05,0,725,1927399,23.04,9.7,0,0,3.039999999999999,3.7615460005945836e-4,2
2011.23,2011,23,754,2011.06,0,754,1927399,18.89,8.23,0,0,0,3.912007840618367e-4,2
2011.24,2011,24,778,2011.06,0,778,1927399,18.96,11.44,0,0,0,4.0365279840863256e-4,2
2011.25,2011,25,714,2011.06,0,714,1927399,19.34,12.97,0,0,0,3.704474268171769e-4,2
2011.26,2011,26,757,2011.06,0,757,1927399,22.39,11.76,0,0,2.3900000000000006,3.927572858551862e-4,2
2011.27,2011,27,772,2011.07,0,772,1927399,21.84,11.01,0,0,1.8399999999999999,4.005397948219336e-4,2
2011.28,2011,28,729,2011.07,0,729,1927399,20.06,12.44,0,0,0.05999999999999872,3.7822993578392436e-4,2
2011.29,2011,29,695,2011.07,0,695,1927399,18.54,12.49,0,0,0,3.6058958212596356e-4,2
2011.30,2011,30,747,2011.07,0,747,1927399,19.73,11.67,0,0,0,3.8756894654402125e-4,2
2011.31,2011,31,802,2011.08,0,802,1927399,23.59,12.54,0,0,3.59,4.1610481275542843e-4,2
2011.32,2011,32,693,2011.08,0,693,1927399,19.99,12.87,0,0,0,3.5955191426373053e-4,2
2011.33,2011,33,757,2011.08,0,757,1927399,22.1,11.67,0,0,2.1000000000000014,3.927572858551862e-4,2
2011.34,2011,34,703,2011.08,0,703,1927399,21.26,12.86,0,0,1.2600000000000016,3.647402535748955e-4,2
2011.35,2011,35,746,2011.08,0,746,1927399,20.96,9.44,0,0,0.9600000000000009,3.8705011261290474e-4,2
2011.36,2011,36,707,2011.09,0,707,1927399,19.34,13.81,0,0,0,3.6681558929936147e-4,2
2011.37,2011,37,725,2011.09,0,725,1927399,18.49,10.44,0,0,0,3.7615460005945836e-4,2
2011.38,2011,38,723,2011.09,0,723,1927399,19.3,8.94,0,0,0,3.751169321972254e-4,2
2011.39,2011,39,789,2011.09,0,789,1927399,24.06,10,0,0,4.059999999999999,4.09359971650914e-4,2
2011.40,2011,40,750,2011.10,0,750,1927399,17.84,10.1,0,0,0,3.8912544833737074e-4,2
2011.41,2011,41,790,2011.10,0,790,1927399,15.19,6.84,0,0,0,4.098788055820305e-4,2
