index,year,week,deaths,year.month,n_days,deaths.s,pop,pop.80plus,pop.65to80,pop.0to65,temp.max,temp.min,t.min2,t.min,t.max,deaths.pc,share.80plus,share.65to80,share.65plus,counter
1995.1,1995,1,3113,1995.01,1,2723.875,15.424122,475757,1557819,13390546,NA,NA,NA,NA,NA,2.0182672310294224e-4,3.084499720632396,10.099887695390377,13.184387416022773,-14
1995.2,1995,2,2823,1995.01,0,2823,15.424122,475757,1557819,13390546,NA,NA,NA,NA,NA,1.830250045999377e-4,3.084499720632396,10.099887695390377,13.184387416022773,-14
1995.3,1995,3,2609,1995.01,0,2609,15.424122,475757,1557819,13390546,NA,NA,NA,NA,NA,1.6915063301496186e-4,3.084499720632396,10.099887695390377,13.184387416022773,-14
1995.4,1995,4,2664,1995.01,0,2664,15.424122,475757,1557819,13390546,NA,NA,NA,NA,NA,1.7271647617932482e-4,3.084499720632396,10.099887695390377,13.184387416022773,-14
1995.5,1995,5,2577,1995.01,0,2577,15.424122,475757,1557819,13390546,NA,NA,NA,NA,NA,1.6707596062842344e-4,3.084499720632396,10.099887695390377,13.184387416022773,-14
1995.6,1995,6,2536,1995.02,0,2536,15.424122,475757,1557819,13390546,NA,NA,NA,NA,NA,1.6441778663317107e-4,3.084499720632396,10.099887695390377,13.184387416022773,-14
1995.7,1995,7,2551,1995.02,0,2551,15.424122,475757,1557819,13390546,NA,NA,NA,NA,NA,1.6539028931436095e-4,3.084499720632396,10.099887695390377,13.184387416022773,-14
1995.8,1995,8,2510,1995.02,0,2510,15.424122,475757,1557819,13390546,NA,NA,NA,NA,NA,1.627321153191086e-4,3.084499720632396,10.099887695390377,13.184387416022773,-14
1995.9,1995,9,2490,1995.02,0,2490,15.424122,475757,1557819,13390546,NA,NA,NA,NA,NA,1.6143544507752207e-4,3.084499720632396,10.099887695390377,13.184387416022773,-14
1995.10,1995,10,2770,1995.03,0,2770,15.424122,475757,1557819,13390546,NA,NA,NA,NA,NA,1.7958882845973338e-4,3.084499720632396,10.099887695390377,13.184387416022773,-14
1995.11,1995,11,2800,1995.03,0,2800,15.424122,475757,1557819,13390546,NA,NA,NA,NA,NA,1.8153383382211316e-4,3.084499720632396,10.099887695390377,13.184387416022773,-14
1995.12,1995,12,2786,1995.03,0,2786,15.424122,475757,1557819,13390546,NA,NA,NA,NA,NA,1.806261646530026e-4,3.084499720632396,10.099887695390377,13.184387416022773,-14
1995.13,1995,13,2634,1995.03,0,2634,15.424122,475757,1557819,13390546,NA,NA,NA,NA,NA,1.7077147081694504e-4,3.084499720632396,10.099887695390377,13.184387416022773,-14
1995.14,1995,14,2717,1995.04,0,2717,15.424122,475757,1557819,13390546,NA,NA,NA,NA,NA,1.761526523195291e-4,3.084499720632396,10.099887695390377,13.184387416022773,-14
1995.15,1995,15,2645,1995.04,0,2645,15.424122,475757,1557819,13390546,NA,NA,NA,NA,NA,1.7148463944981763e-4,3.084499720632396,10.099887695390377,13.184387416022773,-14
1995.16,1995,16,2691,1995.04,0,2691,15.424122,475757,1557819,13390546,NA,NA,NA,NA,NA,1.7446698100546663e-4,3.084499720632396,10.099887695390377,13.184387416022773,-14
1995.17,1995,17,2645,1995.04,0,2645,15.424122,475757,1557819,13390546,NA,NA,NA,NA,NA,1.7148463944981763e-4,3.084499720632396,10.099887695390377,13.184387416022773,-14
1995.18,1995,18,2628,1995.05,0,2628,15.424122,475757,1557819,13390546,NA,NA,NA,NA,NA,1.7038246974446908e-4,3.084499720632396,10.099887695390377,13.184387416022773,-14
1995.19,1995,19,2486,1995.05,0,2486,15.424122,475757,1557819,13390546,NA,NA,NA,NA,NA,1.6117611102920478e-4,3.084499720632396,10.099887695390377,13.184387416022773,-14
1995.20,1995,20,2482,1995.05,0,2482,15.424122,475757,1557819,13390546,NA,NA,NA,NA,NA,1.6091677698088747e-4,3.084499720632396,10.099887695390377,13.184387416022773,-14
1995.21,1995,21,2468,1995.05,0,2468,15.424122,475757,1557819,13390546,NA,NA,NA,NA,NA,1.6000910781177689e-4,3.084499720632396,10.099887695390377,13.184387416022773,-14
1995.22,1995,22,2485,1995.05,0,2485,15.424122,475757,1557819,13390546,NA,NA,NA,NA,NA,1.6111127751712543e-4,3.084499720632396,10.099887695390377,13.184387416022773,-14
1995.23,1995,23,2319,1995.06,0,2319,15.424122,475757,1557819,13390546,NA,NA,NA,NA,NA,1.503489145119573e-4,3.084499720632396,10.099887695390377,13.184387416022773,-14
1995.24,1995,24,2352,1995.06,0,2352,15.424122,475757,1557819,13390546,NA,NA,NA,NA,NA,1.5248842041057505e-4,3.084499720632396,10.099887695390377,13.184387416022773,-14
1995.25,1995,25,2498,1995.06,0,2498,15.424122,475757,1557819,13390546,NA,NA,NA,NA,NA,1.6195411317415667e-4,3.084499720632396,10.099887695390377,13.184387416022773,-14
1995.26,1995,26,2663,1995.06,0,2663,15.424122,475757,1557819,13390546,NA,NA,NA,NA,NA,1.726516426672455e-4,3.084499720632396,10.099887695390377,13.184387416022773,-14
1995.27,1995,27,2489,1995.07,0,2489,15.424122,475757,1557819,13390546,NA,NA,NA,NA,NA,1.6137061156544275e-4,3.084499720632396,10.099887695390377,13.184387416022773,-14
1995.28,1995,28,2808,1995.07,0,2808,15.424122,475757,1557819,13390546,NA,NA,NA,NA,NA,1.8205250191874779e-4,3.084499720632396,10.099887695390377,13.184387416022773,-14
1995.29,1995,29,2451,1995.07,0,2451,15.424122,475757,1557819,13390546,NA,NA,NA,NA,NA,1.5890693810642837e-4,3.084499720632396,10.099887695390377,13.184387416022773,-14
1995.30,1995,30,2466,1995.07,0,2466,15.424122,475757,1557819,13390546,NA,NA,NA,NA,NA,1.5987944078761824e-4,3.084499720632396,10.099887695390377,13.184387416022773,-14
1995.31,1995,31,2744,1995.07,0,2744,15.424122,475757,1557819,13390546,NA,NA,NA,NA,NA,1.7790315714567091e-4,3.084499720632396,10.099887695390377,13.184387416022773,-14
1995.32,1995,32,2473,1995.08,0,2473,15.424122,475757,1557819,13390546,NA,NA,NA,NA,NA,1.6033327537217352e-4,3.084499720632396,10.099887695390377,13.184387416022773,-14
1995.33,1995,33,2380,1995.08,0,2380,15.424122,475757,1557819,13390546,NA,NA,NA,NA,NA,1.543037587487962e-4,3.084499720632396,10.099887695390377,13.184387416022773,-14
1995.34,1995,34,2427,1995.08,0,2427,15.424122,475757,1557819,13390546,NA,NA,NA,NA,NA,1.5735093381652454e-4,3.084499720632396,10.099887695390377,13.184387416022773,-14
1995.35,1995,35,2278,1995.08,0,2278,15.424122,475757,1557819,13390546,NA,NA,NA,NA,NA,1.476907405167049e-4,3.084499720632396,10.099887695390377,13.184387416022773,-14
1995.36,1995,36,2362,1995.09,0,2362,15.424122,475757,1557819,13390546,NA,NA,NA,NA,NA,1.5313675553136832e-4,3.084499720632396,10.099887695390377,13.184387416022773,-14
1995.37,1995,37,2348,1995.09,0,2348,15.424122,475757,1557819,13390546,NA,NA,NA,NA,NA,1.5222908636225777e-4,3.084499720632396,10.099887695390377,13.184387416022773,-14
1995.38,1995,38,2437,1995.09,0,2437,15.424122,475757,1557819,13390546,NA,NA,NA,NA,NA,1.5799926893731779e-4,3.084499720632396,10.099887695390377,13.184387416022773,-14
1995.39,1995,39,2366,1995.09,0,2366,15.424122,475757,1557819,13390546,NA,NA,NA,NA,NA,1.5339608957968564e-4,3.084499720632396,10.099887695390377,13.184387416022773,-14
1995.40,1995,40,2525,1995.10,0,2525,15.424122,475757,1557819,13390546,NA,NA,NA,NA,NA,1.637046180002985e-4,3.084499720632396,10.099887695390377,13.184387416022773,-14
1995.41,1995,41,2600,1995.10,0,2600,15.424122,475757,1557819,13390546,NA,NA,NA,NA,NA,1.6856713140624794e-4,3.084499720632396,10.099887695390377,13.184387416022773,-14
1995.42,1995,42,2417,1995.10,0,2417,15.424122,475757,1557819,13390546,NA,NA,NA,NA,NA,1.5670259869573127e-4,3.084499720632396,10.099887695390377,13.184387416022773,-14
1995.43,1995,43,2455,1995.10,0,2455,15.424122,475757,1557819,13390546,NA,NA,NA,NA,NA,1.5916627215474565e-4,3.084499720632396,10.099887695390377,13.184387416022773,-14
1995.44,1995,44,2573,1995.10,0,2573,15.424122,475757,1557819,13390546,NA,NA,NA,NA,NA,1.6681662658010616e-4,3.084499720632396,10.099887695390377,13.184387416022773,-14
1995.45,1995,45,2533,1995.11,0,2533,15.424122,475757,1557819,13390546,NA,NA,NA,NA,NA,1.642232860969331e-4,3.084499720632396,10.099887695390377,13.184387416022773,-14
1995.46,1995,46,2691,1995.11,0,2691,15.424122,475757,1557819,13390546,NA,NA,NA,NA,NA,1.7446698100546663e-4,3.084499720632396,10.099887695390377,13.184387416022773,-14
1995.47,1995,47,2613,1995.11,0,2613,15.424122,475757,1557819,13390546,NA,NA,NA,NA,NA,1.694099670632792e-4,3.084499720632396,10.099887695390377,13.184387416022773,-14
1995.48,1995,48,2646,1995.11,0,2646,15.424122,475757,1557819,13390546,NA,NA,NA,NA,NA,1.7154947296189695e-4,3.084499720632396,10.099887695390377,13.184387416022773,-14
1995.49,1995,49,2826,1995.12,0,2826,15.424122,475757,1557819,13390546,NA,NA,NA,NA,NA,1.8321950513617565e-4,3.084499720632396,10.099887695390377,13.184387416022773,-14
1995.50,1995,50,3098,1995.12,0,3098,15.424122,475757,1557819,13390546,NA,NA,NA,NA,NA,2.0085422042175237e-4,3.084499720632396,10.099887695390377,13.184387416022773,-14
1995.51,1995,51,3291,1995.12,0,3291,15.424122,475757,1557819,13390546,NA,NA,NA,NA,NA,2.1336708825306228e-4,3.084499720632396,10.099887695390377,13.184387416022773,-14
1995.52,1995,52,3436,1995.12,0,3436,15.424122,475757,1557819,13390546,NA,NA,NA,NA,NA,2.227679475045646e-4,3.084499720632396,10.099887695390377,13.184387416022773,-14
1996.1,1996,1,3546,1996.01,0,3546,15.493889,481475,1579397,13433017,NA,NA,NA,NA,NA,2.2886442519370057e-4,3.10751548562146,10.193677003881984,13.301192489503444,-13
1996.2,1996,2,3257,1996.01,0,3257,15.493889,481475,1579397,13433017,NA,NA,NA,NA,NA,2.102119099988389e-4,3.10751548562146,10.193677003881984,13.301192489503444,-13
1996.3,1996,3,2970,1996.01,0,2970,15.493889,481475,1579397,13433017,NA,NA,NA,NA,NA,1.9168847795411468e-4,3.10751548562146,10.193677003881984,13.301192489503444,-13
1996.4,1996,4,2855,1996.01,0,2855,15.493889,481475,1579397,13433017,NA,NA,NA,NA,NA,1.8426619682121125e-4,3.10751548562146,10.193677003881984,13.301192489503444,-13
1996.5,1996,5,2992,1996.01,0,2992,15.493889,481475,1579397,13433017,NA,NA,NA,NA,NA,1.9310839260562666e-4,3.10751548562146,10.193677003881984,13.301192489503444,-13
1996.6,1996,6,3089,1996.02,0,3089,15.493889,481475,1579397,13433017,NA,NA,NA,NA,NA,1.9936892538729303e-4,3.10751548562146,10.193677003881984,13.301192489503444,-13
1996.7,1996,7,3046,1996.02,0,3046,15.493889,481475,1579397,13433017,NA,NA,NA,NA,NA,1.9659363765933783e-4,3.10751548562146,10.193677003881984,13.301192489503444,-13
1996.8,1996,8,2887,1996.02,0,2887,15.493889,481475,1579397,13433017,NA,NA,NA,NA,NA,1.863315272234105e-4,3.10751548562146,10.193677003881984,13.301192489503444,-13
1996.9,1996,9,2878,1996.02,0,2878,15.493889,481475,1579397,13433017,NA,NA,NA,NA,NA,1.8575065304779197e-4,3.10751548562146,10.193677003881984,13.301192489503444,-13
1996.10,1996,10,2714,1996.03,0,2714,15.493889,481475,1579397,13433017,NA,NA,NA,NA,NA,1.7516583473652097e-4,3.10751548562146,10.193677003881984,13.301192489503444,-13
1996.11,1996,11,2807,1996.03,0,2807,15.493889,481475,1579397,13433017,NA,NA,NA,NA,NA,1.8116820121791245e-4,3.10751548562146,10.193677003881984,13.301192489503444,-13
1996.12,1996,12,2784,1996.03,0,2784,15.493889,481475,1579397,13433017,NA,NA,NA,NA,NA,1.7968374499133176e-4,3.10751548562146,10.193677003881984,13.301192489503444,-13
1996.13,1996,13,2727,1996.03,0,2727,15.493889,481475,1579397,13433017,NA,NA,NA,NA,NA,1.760048752124144e-4,3.10751548562146,10.193677003881984,13.301192489503444,-13
1996.14,1996,14,2765,1996.04,0,2765,15.493889,481475,1579397,13433017,NA,NA,NA,NA,NA,1.7845745506502595e-4,3.10751548562146,10.193677003881984,13.301192489503444,-13
1996.15,1996,15,2642,1996.04,0,2642,15.493889,481475,1579397,13433017,NA,NA,NA,NA,NA,1.7051884133157272e-4,3.10751548562146,10.193677003881984,13.301192489503444,-13
1996.16,1996,16,2856,1996.04,0,2856,15.493889,481475,1579397,13433017,NA,NA,NA,NA,NA,1.8433073839627998e-4,3.10751548562146,10.193677003881984,13.301192489503444,-13
1996.17,1996,17,2703,1996.04,0,2703,15.493889,481475,1579397,13433017,NA,NA,NA,NA,NA,1.74455877410765e-4,3.10751548562146,10.193677003881984,13.301192489503444,-13
1996.18,1996,18,2498,1996.04,0,2498,15.493889,481475,1579397,13433017,NA,NA,NA,NA,NA,1.6122485452167625e-4,3.10751548562146,10.193677003881984,13.301192489503444,-13
1996.19,1996,19,2519,1996.05,0,2519,15.493889,481475,1579397,13433017,NA,NA,NA,NA,NA,1.625802275981195e-4,3.10751548562146,10.193677003881984,13.301192489503444,-13
1996.20,1996,20,2598,1996.05,0,2598,15.493889,481475,1579397,13433017,NA,NA,NA,NA,NA,1.6767901202854882e-4,3.10751548562146,10.193677003881984,13.301192489503444,-13
1996.21,1996,21,2514,1996.05,0,2514,15.493889,481475,1579397,13433017,NA,NA,NA,NA,NA,1.6225751972277587e-4,3.10751548562146,10.193677003881984,13.301192489503444,-13
1996.22,1996,22,2523,1996.05,0,2523,15.493889,481475,1579397,13433017,NA,NA,NA,NA,NA,1.628383938983944e-4,3.10751548562146,10.193677003881984,13.301192489503444,-13
1996.23,1996,23,2752,1996.06,0,2752,15.493889,481475,1579397,13433017,NA,NA,NA,NA,NA,1.7761841458913252e-4,3.10751548562146,10.193677003881984,13.301192489503444,-13
1996.24,1996,24,2506,1996.06,0,2506,15.493889,481475,1579397,13433017,NA,NA,NA,NA,NA,1.6174118712222608e-4,3.10751548562146,10.193677003881984,13.301192489503444,-13
1996.25,1996,25,2366,1996.06,0,2366,15.493889,481475,1579397,13433017,NA,NA,NA,NA,NA,1.527053666126045e-4,3.10751548562146,10.193677003881984,13.301192489503444,-13
1996.26,1996,26,2376,1996.06,0,2376,15.493889,481475,1579397,13433017,NA,NA,NA,NA,NA,1.5335078236329176e-4,3.10751548562146,10.193677003881984,13.301192489503444,-13
1996.27,1996,27,2433,1996.07,0,2433,15.493889,481475,1579397,13433017,NA,NA,NA,NA,NA,1.570296521422091e-4,3.10751548562146,10.193677003881984,13.301192489503444,-13
1996.28,1996,28,2490,1996.07,0,2490,15.493889,481475,1579397,13433017,NA,NA,NA,NA,NA,1.6070852192112646e-4,3.10751548562146,10.193677003881984,13.301192489503444,-13
1996.29,1996,29,2467,1996.07,0,2467,15.493889,481475,1579397,13433017,NA,NA,NA,NA,NA,1.5922406569454577e-4,3.10751548562146,10.193677003881984,13.301192489503444,-13
1996.30,1996,30,2500,1996.07,0,2500,15.493889,481475,1579397,13433017,NA,NA,NA,NA,NA,1.6135393767181371e-4,3.10751548562146,10.193677003881984,13.301192489503444,-13
1996.31,1996,31,2285,1996.07,0,2285,15.493889,481475,1579397,13433017,NA,NA,NA,NA,NA,1.4747749903203775e-4,3.10751548562146,10.193677003881984,13.301192489503444,-13
1996.32,1996,32,2449,1996.08,0,2449,15.493889,481475,1579397,13433017,NA,NA,NA,NA,NA,1.5806231734330871e-4,3.10751548562146,10.193677003881984,13.301192489503444,-13
1996.33,1996,33,2357,1996.08,0,2357,15.493889,481475,1579397,13433017,NA,NA,NA,NA,NA,1.5212449243698597e-4,3.10751548562146,10.193677003881984,13.301192489503444,-13
1996.34,1996,34,2364,1996.08,0,2364,15.493889,481475,1579397,13433017,NA,NA,NA,NA,NA,1.5257628346246704e-4,3.10751548562146,10.193677003881984,13.301192489503444,-13
1996.35,1996,35,2273,1996.08,0,2273,15.493889,481475,1579397,13433017,NA,NA,NA,NA,NA,1.4670300013121303e-4,3.10751548562146,10.193677003881984,13.301192489503444,-13
1996.36,1996,36,2150,1996.09,0,2150,15.493889,481475,1579397,13433017,NA,NA,NA,NA,NA,1.387643863977598e-4,3.10751548562146,10.193677003881984,13.301192489503444,-13
1996.37,1996,37,2275,1996.09,0,2275,15.493889,481475,1579397,13433017,NA,NA,NA,NA,NA,1.468320832813505e-4,3.10751548562146,10.193677003881984,13.301192489503444,-13
1996.38,1996,38,2523,1996.09,0,2523,15.493889,481475,1579397,13433017,NA,NA,NA,NA,NA,1.628383938983944e-4,3.10751548562146,10.193677003881984,13.301192489503444,-13
1996.39,1996,39,2582,1996.09,0,2582,15.493889,481475,1579397,13433017,NA,NA,NA,NA,NA,1.666463468274492e-4,3.10751548562146,10.193677003881984,13.301192489503444,-13
1996.40,1996,40,2467,1996.09,0,2467,15.493889,481475,1579397,13433017,NA,NA,NA,NA,NA,1.5922406569454577e-4,3.10751548562146,10.193677003881984,13.301192489503444,-13
1996.41,1996,41,2417,1996.10,0,2417,15.493889,481475,1579397,13433017,NA,NA,NA,NA,NA,1.559969869411095e-4,3.10751548562146,10.193677003881984,13.301192489503444,-13
1996.42,1996,42,2377,1996.10,0,2377,15.493889,481475,1579397,13433017,NA,NA,NA,NA,NA,1.5341532393836046e-4,3.10751548562146,10.193677003881984,13.301192489503444,-13
1996.43,1996,43,2465,1996.10,0,2465,15.493889,481475,1579397,13433017,NA,NA,NA,NA,NA,1.590949825444083e-4,3.10751548562146,10.193677003881984,13.301192489503444,-13
1996.44,1996,44,2404,1996.10,0,2404,15.493889,481475,1579397,13433017,NA,NA,NA,NA,NA,1.5515794646521607e-4,3.10751548562146,10.193677003881984,13.301192489503444,-13
1996.45,1996,45,2513,1996.11,0,2513,15.493889,481475,1579397,13433017,NA,NA,NA,NA,NA,1.6219297814770714e-4,3.10751548562146,10.193677003881984,13.301192489503444,-13
1996.46,1996,46,2537,1996.11,0,2537,15.493889,481475,1579397,13433017,NA,NA,NA,NA,NA,1.6374197594935656e-4,3.10751548562146,10.193677003881984,13.301192489503444,-13
1996.47,1996,47,2636,1996.11,0,2636,15.493889,481475,1579397,13433017,NA,NA,NA,NA,NA,1.7013159188116036e-4,3.10751548562146,10.193677003881984,13.301192489503444,-13
1996.48,1996,48,2591,1996.11,0,2591,15.493889,481475,1579397,13433017,NA,NA,NA,NA,NA,1.6722722100306775e-4,3.10751548562146,10.193677003881984,13.301192489503444,-13
1996.49,1996,49,2604,1996.12,0,2604,15.493889,481475,1579397,13433017,NA,NA,NA,NA,NA,1.6806626147896118e-4,3.10751548562146,10.193677003881984,13.301192489503444,-13
1996.50,1996,50,2708,1996.12,0,2708,15.493889,481475,1579397,13433017,NA,NA,NA,NA,NA,1.747785852861086e-4,3.10751548562146,10.193677003881984,13.301192489503444,-13
1996.51,1996,51,2773,1996.12,0,2773,15.493889,481475,1579397,13433017,NA,NA,NA,NA,NA,1.7897378766557577e-4,3.10751548562146,10.193677003881984,13.301192489503444,-13
1996.52,1996,52,3751,1996.12,2,2917.4444444444443,15.493889,481475,1579397,13433017,NA,NA,NA,NA,NA,2.420954480827893e-4,3.10751548562146,10.193677003881984,13.301192489503444,-13
1997.1,1997,1,2268,1997.01,-2,3175.2,15.567107,487419,1596420,13483268,NA,NA,NA,NA,NA,1.4569181030232528e-4,3.131082737466891,10.255084647391453,13.386167384858343,-12
1997.2,1997,2,3290,1997.01,0,3290,15.567107,487419,1596420,13483268,NA,NA,NA,NA,NA,2.1134305815460766e-4,3.131082737466891,10.255084647391453,13.386167384858343,-12
1997.3,1997,3,3249,1997.01,0,3249,15.567107,487419,1596420,13483268,NA,NA,NA,NA,NA,2.087092996791247e-4,3.131082737466891,10.255084647391453,13.386167384858343,-12
1997.4,1997,4,3185,1997.01,0,3185,15.567107,487419,1596420,13483268,NA,NA,NA,NA,NA,2.0459806693690744e-4,3.131082737466891,10.255084647391453,13.386167384858343,-12
1997.5,1997,5,3061,1997.02,0,3061,15.567107,487419,1596420,13483268,NA,NA,NA,NA,NA,1.9663255349886143e-4,3.131082737466891,10.255084647391453,13.386167384858343,-12
1997.6,1997,6,3012,1997.02,0,3012,15.567107,487419,1596420,13483268,NA,NA,NA,NA,NA,1.934848909306013e-4,3.131082737466891,10.255084647391453,13.386167384858343,-12
1997.7,1997,7,2980,1997.02,0,2980,15.567107,487419,1596420,13483268,NA,NA,NA,NA,NA,1.9142927455949267e-4,3.131082737466891,10.255084647391453,13.386167384858343,-12
1997.8,1997,8,2807,1997.02,0,2807,15.567107,487419,1596420,13483268,NA,NA,NA,NA,NA,1.8031609855318655e-4,3.131082737466891,10.255084647391453,13.386167384858343,-12
1997.9,1997,9,2792,1997.03,0,2792,15.567107,487419,1596420,13483268,NA,NA,NA,NA,NA,1.7935252837922937e-4,3.131082737466891,10.255084647391453,13.386167384858343,-12
1997.10,1997,10,2640,1997.03,0,2640,15.567107,487419,1596420,13483268,NA,NA,NA,NA,NA,1.6958835061646327e-4,3.131082737466891,10.255084647391453,13.386167384858343,-12
1997.11,1997,11,2529,1997.03,0,2529,15.567107,487419,1596420,13483268,NA,NA,NA,NA,NA,1.624579313291802e-4,3.131082737466891,10.255084647391453,13.386167384858343,-12
1997.12,1997,12,2467,1997.03,0,2467,15.567107,487419,1596420,13483268,NA,NA,NA,NA,NA,1.584751746101572e-4,3.131082737466891,10.255084647391453,13.386167384858343,-12
1997.13,1997,13,2483,1997.03,0,2483,15.567107,487419,1596420,13483268,NA,NA,NA,NA,NA,1.595029827957115e-4,3.131082737466891,10.255084647391453,13.386167384858343,-12
1997.14,1997,14,2546,1997.04,0,2546,15.567107,487419,1596420,13483268,NA,NA,NA,NA,NA,1.6354997752633164e-4,3.131082737466891,10.255084647391453,13.386167384858343,-12
1997.15,1997,15,2451,1997.04,0,2451,15.567107,487419,1596420,13483268,NA,NA,NA,NA,NA,1.5744736642460286e-4,3.131082737466891,10.255084647391453,13.386167384858343,-12
1997.16,1997,16,2455,1997.04,0,2455,15.567107,487419,1596420,13483268,NA,NA,NA,NA,NA,1.5770431847099143e-4,3.131082737466891,10.255084647391453,13.386167384858343,-12
1997.17,1997,17,2649,1997.04,0,2649,15.567107,487419,1596420,13483268,NA,NA,NA,NA,NA,1.701664927208376e-4,3.131082737466891,10.255084647391453,13.386167384858343,-12
1997.18,1997,18,2646,1997.05,0,2646,15.567107,487419,1596420,13483268,NA,NA,NA,NA,NA,1.6997377868604617e-4,3.131082737466891,10.255084647391453,13.386167384858343,-12
1997.19,1997,19,2437,1997.05,0,2437,15.567107,487419,1596420,13483268,NA,NA,NA,NA,NA,1.5654803426224282e-4,3.131082737466891,10.255084647391453,13.386167384858343,-12
1997.20,1997,20,2611,1997.05,0,2611,15.567107,487419,1596420,13483268,NA,NA,NA,NA,NA,1.6772544828014607e-4,3.131082737466891,10.255084647391453,13.386167384858343,-12
1997.21,1997,21,2483,1997.05,0,2483,15.567107,487419,1596420,13483268,NA,NA,NA,NA,NA,1.595029827957115e-4,3.131082737466891,10.255084647391453,13.386167384858343,-12
1997.22,1997,22,2426,1997.06,0,2426,15.567107,487419,1596420,13483268,NA,NA,NA,NA,NA,1.5584141613467423e-4,3.131082737466891,10.255084647391453,13.386167384858343,-12
1997.23,1997,23,2709,1997.06,0,2709,15.567107,487419,1596420,13483268,NA,NA,NA,NA,NA,0.00017402077341666631,3.131082737466891,10.255084647391453,13.386167384858343,-12
1997.24,1997,24,2555,1997.06,0,2555,15.567107,487419,1596420,13483268,NA,NA,NA,NA,NA,1.6412811963070596e-4,3.131082737466891,10.255084647391453,13.386167384858343,-12
1997.25,1997,25,2391,1997.06,0,2391,15.567107,487419,1596420,13483268,NA,NA,NA,NA,NA,1.5359308572877411e-4,3.131082737466891,10.255084647391453,13.386167384858343,-12
1997.26,1997,26,2372,1997.06,0,2372,15.567107,487419,1596420,13483268,NA,NA,NA,NA,NA,1.5237256350842838e-4,3.131082737466891,10.255084647391453,13.386167384858343,-12
1997.27,1997,27,2409,1997.07,0,2409,15.567107,487419,1596420,13483268,NA,NA,NA,NA,NA,1.5474936993752273e-4,3.131082737466891,10.255084647391453,13.386167384858343,-12
1997.28,1997,28,2486,1997.07,0,2486,15.567107,487419,1596420,13483268,NA,NA,NA,NA,NA,1.5969569683050292e-4,3.131082737466891,10.255084647391453,13.386167384858343,-12
1997.29,1997,29,2402,1997.07,0,2402,15.567107,487419,1596420,13483268,NA,NA,NA,NA,NA,1.5429970385634275e-4,3.131082737466891,10.255084647391453,13.386167384858343,-12
1997.30,1997,30,2369,1997.07,0,2369,15.567107,487419,1596420,13483268,NA,NA,NA,NA,NA,1.5217984947363695e-4,3.131082737466891,10.255084647391453,13.386167384858343,-12
1997.31,1997,31,2352,1997.08,0,2352,15.567107,487419,1596420,13483268,NA,NA,NA,NA,NA,1.5108780327648547e-4,3.131082737466891,10.255084647391453,13.386167384858343,-12
1997.32,1997,32,2434,1997.08,0,2434,15.567107,487419,1596420,13483268,NA,NA,NA,NA,NA,1.5635532022745138e-4,3.131082737466891,10.255084647391453,13.386167384858343,-12
1997.33,1997,33,2943,1997.08,0,2943,15.567107,487419,1596420,13483268,NA,NA,NA,NA,NA,1.8905246813039826e-4,3.131082737466891,10.255084647391453,13.386167384858343,-12
1997.34,1997,34,2809,1997.08,0,2809,15.567107,487419,1596420,13483268,NA,NA,NA,NA,NA,1.8044457457638084e-4,3.131082737466891,10.255084647391453,13.386167384858343,-12
1997.35,1997,35,2488,1997.09,0,2488,15.567107,487419,1596420,13483268,NA,NA,NA,NA,NA,1.5982417285369724e-4,3.131082737466891,10.255084647391453,13.386167384858343,-12
1997.36,1997,36,2307,1997.09,0,2307,15.567107,487419,1596420,13483268,NA,NA,NA,NA,NA,1.4819709275461394e-4,3.131082737466891,10.255084647391453,13.386167384858343,-12
1997.37,1997,37,2402,1997.09,0,2402,15.567107,487419,1596420,13483268,NA,NA,NA,NA,NA,1.5429970385634275e-4,3.131082737466891,10.255084647391453,13.386167384858343,-12
1997.38,1997,38,2433,1997.09,0,2433,15.567107,487419,1596420,13483268,NA,NA,NA,NA,NA,1.5629108221585424e-4,3.131082737466891,10.255084647391453,13.386167384858343,-12
1997.39,1997,39,2360,1997.09,0,2360,15.567107,487419,1596420,13483268,NA,NA,NA,NA,NA,1.5160170736926265e-4,3.131082737466891,10.255084647391453,13.386167384858343,-12
1997.40,1997,40,2386,1997.10,0,2386,15.567107,487419,1596420,13483268,NA,NA,NA,NA,NA,1.5327189567078842e-4,3.131082737466891,10.255084647391453,13.386167384858343,-12
1997.41,1997,41,2557,1997.10,0,2557,15.567107,487419,1596420,13483268,NA,NA,NA,NA,NA,1.6425659565390022e-4,3.131082737466891,10.255084647391453,13.386167384858343,-12
1997.42,1997,42,2441,1997.10,0,2441,15.567107,487419,1596420,13483268,NA,NA,NA,NA,NA,1.568049863086314e-4,3.131082737466891,10.255084647391453,13.386167384858343,-12
1997.43,1997,43,2549,1997.10,0,2549,15.567107,487419,1596420,13483268,NA,NA,NA,NA,NA,1.6374269156112307e-4,3.131082737466891,10.255084647391453,13.386167384858343,-12
1997.44,1997,44,2450,1997.11,0,2450,15.567107,487419,1596420,13483268,NA,NA,NA,NA,NA,1.573831284130057e-4,3.131082737466891,10.255084647391453,13.386167384858343,-12
1997.45,1997,45,2530,1997.11,0,2530,15.567107,487419,1596420,13483268,NA,NA,NA,NA,NA,1.625221693407773e-4,3.131082737466891,10.255084647391453,13.386167384858343,-12
