index,year,week,deaths,year.month,n_days,deaths.s,pop.m,temp.max,temp.min,t.min2,t.min,t.max,share.80plus,deaths.pc,counter
2004.41,2004,41,1196,2004.10,0,1196,8.045914,NA,NA,NA,NA,NA,3.433982661616117,1.4864687840312487e-4,-5
2004.42,2004,42,1218,2004.10,0,1218,8.045914,NA,NA,NA,NA,NA,3.433982661616117,1.5138118553094154e-4,-5
2004.43,2004,43,1254,2004.10,0,1254,8.045914,NA,NA,NA,NA,NA,3.433982661616117,1.5585550628555066e-4,-5
2004.44,2004,44,1251,2004.11,0,1251,8.045914,NA,NA,NA,NA,NA,3.433982661616117,1.5548264622266658e-4,-5
2004.45,2004,45,1217,2004.11,0,1217,8.045914,NA,NA,NA,NA,NA,3.433982661616117,1.512568988433135e-4,-5
2004.46,2004,46,1237,2004.11,0,1237,8.045914,NA,NA,NA,NA,NA,3.433982661616117,1.5374263259587415e-4,-5
2004.47,2004,47,1293,2004.11,0,1293,8.045914,NA,NA,NA,NA,NA,3.433982661616117,1.6070268710304388e-4,-5
2004.48,2004,48,1253,2004.11,0,1253,8.045914,NA,NA,NA,NA,NA,3.433982661616117,1.5573121959792263e-4,-5
2004.49,2004,49,1256,2004.12,0,1256,8.045914,NA,NA,NA,NA,NA,3.433982661616117,1.5610407966080671e-4,-5
2004.50,2004,50,1256,2004.12,0,1256,8.045914,NA,NA,NA,NA,NA,3.433982661616117,1.5610407966080671e-4,-5
2004.51,2004,51,1308,2004.12,0,1308,8.045914,NA,NA,NA,NA,NA,3.433982661616117,1.6256698741746434e-4,-5
2004.52,2004,52,2331,2004.12,5,1359.75,8.045914,NA,NA,NA,NA,NA,3.433982661616117,2.897122688609398e-4,-5
2005.1,2005,1,1799,2005.01,2,1399.2222222222222,8.065979,NA,NA,NA,NA,NA,3.51766020918307,2.2303554224477895e-4,-4
2005.2,2005,2,1356,2005.01,0,1356,8.065979,NA,NA,NA,NA,NA,3.51766020918307,1.681135048826683e-4,-4
2005.3,2005,3,1389,2005.01,0,1389,8.065979,NA,NA,NA,NA,NA,3.51766020918307,1.7220476274485712e-4,-4
2005.4,2005,4,1392,2005.01,0,1392,8.065979,NA,NA,NA,NA,NA,3.51766020918307,1.725766952777834e-4,-4
2005.5,2005,5,1422,2005.01,0,1422,8.065979,NA,NA,NA,NA,NA,3.51766020918307,1.7629602060704596e-4,-4
2005.6,2005,6,1490,2005.02,0,1490,8.065979,NA,NA,NA,NA,NA,3.51766020918307,1.8472649135337446e-4,-4
2005.7,2005,7,1548,2005.02,0,1548,8.065979,NA,NA,NA,NA,NA,3.51766020918307,1.9191718698994875e-4,-4
2005.8,2005,8,1539,2005.02,0,1539,8.065979,NA,NA,NA,NA,NA,3.51766020918307,1.9080138939117e-4,-4
2005.9,2005,9,1615,2005.02,0,1615,8.065979,NA,NA,NA,NA,NA,3.51766020918307,2.0022368022530184e-4,-4
2005.10,2005,10,1555,2005.03,0,1555,8.065979,NA,NA,NA,NA,NA,3.51766020918307,1.927850295667767e-4,-4
2005.11,2005,11,1416,2005.03,0,1416,8.065979,NA,NA,NA,NA,NA,3.51766020918307,1.7555215554119344e-4,-4
2005.12,2005,12,1425,2005.03,0,1425,8.065979,NA,NA,NA,NA,NA,3.51766020918307,1.766679531399722e-4,-4
2005.13,2005,13,1321,2005.03,0,1321,8.065979,NA,NA,NA,NA,NA,3.51766020918307,1.6377429199852865e-4,-4
2005.14,2005,14,1304,2005.04,0,1304,8.065979,NA,NA,NA,NA,NA,3.51766020918307,1.616666743119465e-4,-4
2005.15,2005,15,1326,2005.04,0,1326,8.065979,NA,NA,NA,NA,NA,3.51766020918307,1.6439417955340572e-4,-4
2005.16,2005,16,1275,2005.04,0,1275,8.065979,NA,NA,NA,NA,NA,3.51766020918307,1.5807132649365934e-4,-4
2005.17,2005,17,1256,2005.04,0,1256,8.065979,NA,NA,NA,NA,NA,3.51766020918307,1.557157537851264e-4,-4
2005.18,2005,18,1252,2005.05,0,1252,8.065979,NA,NA,NA,NA,NA,3.51766020918307,1.552198437412247e-4,-4
2005.19,2005,19,1236,2005.05,0,1236,8.065979,NA,NA,NA,NA,NA,3.51766020918307,1.53236203565618e-4,-4
2005.20,2005,20,1267,2005.05,0,1267,8.065979,NA,NA,NA,NA,NA,3.51766020918307,1.57079506405856e-4,-4
2005.21,2005,21,1259,2005.05,0,1259,8.065979,NA,NA,NA,NA,NA,3.51766020918307,1.5608768631805264e-4,-4
2005.22,2005,22,1173,2005.05,0,1173,8.065979,NA,NA,NA,NA,NA,3.51766020918307,1.454256203741666e-4,-4
2005.23,2005,23,1209,2005.06,0,1209,8.065979,NA,NA,NA,NA,NA,3.51766020918307,1.498888107692817e-4,-4
2005.24,2005,24,1270,2005.06,0,1270,8.065979,NA,NA,NA,NA,NA,3.51766020918307,1.5745143893878223e-4,-4
2005.25,2005,25,1368,2005.06,0,1368,8.065979,NA,NA,NA,NA,NA,3.51766020918307,1.6960123501437332e-4,-4
2005.26,2005,26,1208,2005.06,0,1208,8.065979,NA,NA,NA,NA,NA,3.51766020918307,1.4976483325830625e-4,-4
2005.27,2005,27,1125,2005.07,0,1125,8.065979,NA,NA,NA,NA,NA,3.51766020918307,1.3947469984734647e-4,-4
2005.28,2005,28,1135,2005.07,0,1135,8.065979,NA,NA,NA,NA,NA,3.51766020918307,1.4071447495710068e-4,-4
2005.29,2005,29,1068,2005.07,0,1068,8.065979,NA,NA,NA,NA,NA,3.51766020918307,1.324079817217476e-4,-4
2005.30,2005,30,1113,2005.07,0,1113,8.065979,NA,NA,NA,NA,NA,3.51766020918307,1.3798696971564146e-4,-4
2005.31,2005,31,1173,2005.08,0,1173,8.065979,NA,NA,NA,NA,NA,3.51766020918307,1.454256203741666e-4,-4
2005.32,2005,32,1074,2005.08,0,1074,8.065979,NA,NA,NA,NA,NA,3.51766020918307,1.331518467876001e-4,-4
2005.33,2005,33,1185,2005.08,0,1185,8.065979,NA,NA,NA,NA,NA,3.51766020918307,1.4691335050587162e-4,-4
2005.34,2005,34,1137,2005.08,0,1137,8.065979,NA,NA,NA,NA,NA,3.51766020918307,1.409624299790515e-4,-4
2005.35,2005,35,1216,2005.08,0,1216,8.065979,NA,NA,NA,NA,NA,3.51766020918307,1.5075665334610963e-4,-4
2005.36,2005,36,1154,2005.09,0,1154,8.065979,NA,NA,NA,NA,NA,3.51766020918307,1.4307004766563364e-4,-4
2005.37,2005,37,1174,2005.09,0,1174,8.065979,NA,NA,NA,NA,NA,3.51766020918307,1.4554959788514203e-4,-4
2005.38,2005,38,1065,2005.09,0,1065,8.065979,NA,NA,NA,NA,NA,3.51766020918307,1.3203604918882132e-4,-4
2005.39,2005,39,1179,2005.09,0,1179,8.065979,NA,NA,NA,NA,NA,3.51766020918307,1.461694854400191e-4,-4
2005.40,2005,40,1138,2005.10,0,1138,8.065979,NA,NA,NA,NA,NA,3.51766020918307,1.4108640749002695e-4,-4
2005.41,2005,41,1159,2005.10,0,1159,8.065979,NA,NA,NA,NA,NA,3.51766020918307,1.4368993522051072e-4,-4
2005.42,2005,42,1226,2005.10,0,1226,8.065979,NA,NA,NA,NA,NA,3.51766020918307,1.5199642845586383e-4,-4
2005.43,2005,43,1235,2005.10,0,1235,8.065979,NA,NA,NA,NA,NA,3.51766020918307,1.5311222605464257e-4,-4
2005.44,2005,44,1141,2005.10,0,1141,8.065979,NA,NA,NA,NA,NA,3.51766020918307,1.414583400229532e-4,-4
2005.45,2005,45,1222,2005.11,0,1222,8.065979,NA,NA,NA,NA,NA,3.51766020918307,1.5150051841196214e-4,-4
2005.46,2005,46,1186,2005.11,0,1186,8.065979,NA,NA,NA,NA,NA,3.51766020918307,1.4703732801684706e-4,-4
2005.47,2005,47,1286,2005.11,0,1286,8.065979,NA,NA,NA,NA,NA,3.51766020918307,1.5943507911438896e-4,-4
2005.48,2005,48,1283,2005.11,0,1283,8.065979,NA,NA,NA,NA,NA,3.51766020918307,1.5906314658146268e-4,-4
2005.49,2005,49,1292,2005.12,0,1292,8.065979,NA,NA,NA,NA,NA,3.51766020918307,1.6017894418024147e-4,-4
2005.50,2005,50,1307,2005.12,0,1307,8.065979,NA,NA,NA,NA,NA,3.51766020918307,1.6203860684487276e-4,-4
2005.51,2005,51,1261,2005.12,0,1261,8.065979,NA,NA,NA,NA,NA,3.51766020918307,1.563356413400035e-4,-4
2005.52,2005,52,1158,2005.12,-1,1351,8.065979,NA,NA,NA,NA,NA,3.51766020918307,1.4356595770953533e-4,-4
2006.1,2006,1,1481,2006.01,1,1295.875,8.077407,NA,NA,NA,NA,NA,3.593782619422672,1.833509194225325e-4,-3
2006.2,2006,2,1339,2006.01,0,1339,8.077407,NA,NA,NA,NA,NA,3.593782619422672,1.6577102032867727e-4,-3
2006.3,2006,3,1371,2006.01,0,1371,8.077407,NA,NA,NA,NA,NA,3.593782619422672,1.6973268773010943e-4,-3
2006.4,2006,4,1350,2006.01,0,1350,8.077407,NA,NA,NA,NA,NA,3.593782619422672,1.671328434979196e-4,-3
2006.5,2006,5,1352,2006.01,0,1352,8.077407,NA,NA,NA,NA,NA,3.593782619422672,1.673804477105091e-4,-3
2006.6,2006,6,1330,2006.02,0,1330,8.077407,NA,NA,NA,NA,NA,3.593782619422672,1.646568013720245e-4,-3
2006.7,2006,7,1359,2006.02,0,1359,8.077407,NA,NA,NA,NA,NA,3.593782619422672,1.682470624545724e-4,-3
2006.8,2006,8,1327,2006.02,0,1327,8.077407,NA,NA,NA,NA,NA,3.593782619422672,1.642853950531402e-4,-3
2006.9,2006,9,1400,2006.02,0,1400,8.077407,NA,NA,NA,NA,NA,3.593782619422672,1.7332294881265735e-4,-3
2006.10,2006,10,1411,2006.03,0,1411,8.077407,NA,NA,NA,NA,NA,3.593782619422672,1.7468477198189964e-4,-3
2006.11,2006,11,1322,2006.03,0,1322,8.077407,NA,NA,NA,NA,NA,3.593782619422672,1.6366638452166644e-4,-3
2006.12,2006,12,1412,2006.03,0,1412,8.077407,NA,NA,NA,NA,NA,3.593782619422672,1.748085740881944e-4,-3
2006.13,2006,13,1335,2006.03,0,1335,8.077407,NA,NA,NA,NA,NA,3.593782619422672,1.6527581190349825e-4,-3
2006.14,2006,14,1267,2006.04,0,1267,8.077407,NA,NA,NA,NA,NA,3.593782619422672,1.568572686754549e-4,-3
2006.15,2006,15,1361,2006.04,0,1361,8.077407,NA,NA,NA,NA,NA,3.593782619422672,1.6849466666716187e-4,-3
2006.16,2006,16,1318,2006.04,0,1318,8.077407,NA,NA,NA,NA,NA,3.593782619422672,1.6317117609648742e-4,-3
2006.17,2006,17,1235,2006.04,0,1235,8.077407,NA,NA,NA,NA,NA,3.593782619422672,1.5289560127402274e-4,-3
2006.18,2006,18,1230,2006.05,0,1230,8.077407,NA,NA,NA,NA,NA,3.593782619422672,1.5227659074254897e-4,-3
2006.19,2006,19,1234,2006.05,0,1234,8.077407,NA,NA,NA,NA,NA,3.593782619422672,1.5277179916772798e-4,-3
2006.20,2006,20,1178,2006.05,0,1178,8.077407,NA,NA,NA,NA,NA,3.593782619422672,0.00014583888121522166,-3
2006.21,2006,21,1130,2006.05,0,1130,8.077407,NA,NA,NA,NA,NA,3.593782619422672,1.3989638011307343e-4,-3
2006.22,2006,22,1162,2006.05,0,1162,8.077407,NA,NA,NA,NA,NA,3.593782619422672,1.4385804751450559e-4,-3
2006.23,2006,23,1268,2006.06,0,1268,8.077407,NA,NA,NA,NA,NA,3.593782619422672,1.5698107078174965e-4,-3
2006.24,2006,24,1297,2006.06,0,1297,8.077407,NA,NA,NA,NA,NA,3.593782619422672,1.6057133186429755e-4,-3
2006.25,2006,25,1224,2006.06,0,1224,8.077407,NA,NA,NA,NA,NA,3.593782619422672,1.5153377810478042e-4,-3
2006.26,2006,26,1135,2006.06,0,1135,8.077407,NA,NA,NA,NA,NA,3.593782619422672,1.4051539064454722e-4,-3
2006.27,2006,27,1277,2006.07,0,1277,8.077407,NA,NA,NA,NA,NA,3.593782619422672,1.5809528973840243e-4,-3
2006.28,2006,28,1219,2006.07,0,1219,8.077407,NA,NA,NA,NA,NA,3.593782619422672,1.5091476757330666e-4,-3
2006.29,2006,29,1284,2006.07,0,1284,8.077407,NA,NA,NA,NA,NA,3.593782619422672,1.5896190448246573e-4,-3
2006.30,2006,30,1366,2006.07,0,1366,8.077407,NA,NA,NA,NA,NA,3.593782619422672,1.6911367719863566e-4,-3
2006.31,2006,31,1116,2006.07,0,1116,8.077407,NA,NA,NA,NA,NA,3.593782619422672,1.3816315062494685e-4,-3
2006.32,2006,32,1138,2006.08,0,1138,8.077407,NA,NA,NA,NA,NA,3.593782619422672,1.4088679696343145e-4,-3
2006.33,2006,33,1131,2006.08,0,1131,8.077407,NA,NA,NA,NA,NA,3.593782619422672,1.400201822193682e-4,-3
2006.34,2006,34,1225,2006.08,0,1225,8.077407,NA,NA,NA,NA,NA,3.593782619422672,1.5165758021107518e-4,-3
2006.35,2006,35,1154,2006.08,0,1154,8.077407,NA,NA,NA,NA,NA,3.593782619422672,1.4286763066414756e-4,-3
2006.36,2006,36,1136,2006.09,0,1136,8.077407,NA,NA,NA,NA,NA,3.593782619422672,1.4063919275084197e-4,-3
2006.37,2006,37,1258,2006.09,0,1258,8.077407,NA,NA,NA,NA,NA,3.593782619422672,1.557430497188021e-4,-3
2006.38,2006,38,1149,2006.09,0,1149,8.077407,NA,NA,NA,NA,NA,3.593782619422672,1.4224862013267377e-4,-3
2006.39,2006,39,1108,2006.09,0,1108,8.077407,NA,NA,NA,NA,NA,3.593782619422672,1.371727337745888e-4,-3
2006.40,2006,40,1107,2006.10,0,1107,8.077407,NA,NA,NA,NA,NA,3.593782619422672,1.3704893166829407e-4,-3
2006.41,2006,41,1138,2006.10,0,1138,8.077407,NA,NA,NA,NA,NA,3.593782619422672,1.4088679696343145e-4,-3
2006.42,2006,42,1166,2006.10,0,1166,8.077407,NA,NA,NA,NA,NA,3.593782619422672,1.4435325593968463e-4,-3
2006.43,2006,43,1162,2006.10,0,1162,8.077407,NA,NA,NA,NA,NA,3.593782619422672,1.4385804751450559e-4,-3
2006.44,2006,44,1169,2006.10,0,1169,8.077407,NA,NA,NA,NA,NA,3.593782619422672,1.4472466225856889e-4,-3
2006.45,2006,45,1285,2006.11,0,1285,8.077407,NA,NA,NA,NA,NA,3.593782619422672,1.590857065887605e-4,-3
2006.46,2006,46,1236,2006.11,0,1236,8.077407,NA,NA,NA,NA,NA,3.593782619422672,1.530194033803175e-4,-3
2006.47,2006,47,1249,2006.11,0,1249,8.077407,NA,NA,NA,NA,NA,3.593782619422672,1.546288307621493e-4,-3
2006.48,2006,48,1281,2006.11,0,1281,8.077407,NA,NA,NA,NA,NA,3.593782619422672,1.585904981635815e-4,-3
2006.49,2006,49,1228,2006.12,0,1228,8.077407,NA,NA,NA,NA,NA,3.593782619422672,1.5202898652995944e-4,-3
2006.50,2006,50,1239,2006.12,0,1239,8.077407,NA,NA,NA,NA,NA,3.593782619422672,1.5339080969920175e-4,-3
2006.51,2006,51,1315,2006.12,0,1315,8.077407,NA,NA,NA,NA,NA,3.593782619422672,1.6279976977760316e-4,-3
2006.52,2006,52,1330,2006.12,0,1330,8.077407,NA,NA,NA,NA,NA,3.593782619422672,1.646568013720245e-4,-3
2007.1,2007,1,1338,2007.01,0,1338,8.088514,NA,NA,NA,NA,NA,3.673079189670713,1.6541975448147828e-4,-2
2007.2,2007,2,1384,2007.01,0,1384,8.088514,NA,NA,NA,NA,NA,3.673079189670713,1.71106831242426e-4,-2
2007.3,2007,3,1310,2007.01,0,1310,8.088514,NA,NA,NA,NA,NA,3.673079189670713,1.6195805558351015e-4,-2
2007.4,2007,4,1316,2007.01,0,1316,8.088514,NA,NA,NA,NA,NA,3.673079189670713,1.6269984820450333e-4,-2
2007.5,2007,5,1374,2007.01,0,1374,8.088514,NA,NA,NA,NA,NA,3.673079189670713,1.6987051020743736e-4,-2
2007.6,2007,6,1377,2007.02,0,1377,8.088514,NA,NA,NA,NA,NA,3.673079189670713,1.7024140651793394e-4,-2
2007.7,2007,7,1314,2007.02,0,1314,8.088514,NA,NA,NA,NA,NA,3.673079189670713,1.624525839975056e-4,-2
2007.8,2007,8,1304,2007.02,0,1304,8.088514,NA,NA,NA,NA,NA,3.673079189670713,1.6121626296251696e-4,-2
2007.9,2007,9,1407,2007.02,0,1407,8.088514,NA,NA,NA,NA,NA,3.673079189670713,1.7395036962289983e-4,-2
2007.10,2007,10,1392,2007.03,0,1392,8.088514,NA,NA,NA,NA,NA,3.673079189670713,1.7209588807041689e-4,-2
2007.11,2007,11,1297,2007.03,0,1297,8.088514,NA,NA,NA,NA,NA,3.673079189670713,1.603508382380249e-4,-2
2007.12,2007,12,1292,2007.03,0,1292,8.088514,NA,NA,NA,NA,NA,3.673079189670713,1.5973267772053062e-4,-2
2007.13,2007,13,1281,2007.03,0,1281,8.088514,NA,NA,NA,NA,NA,3.673079189670713,1.5837272458204312e-4,-2
2007.14,2007,14,1201,2007.04,0,1201,8.088514,NA,NA,NA,NA,NA,3.673079189670713,1.4848215630213412e-4,-2
2007.15,2007,15,1260,2007.04,0,1260,8.088514,NA,NA,NA,NA,NA,3.673079189670713,1.55776450408567e-4,-2
2007.16,2007,16,1263,2007.04,0,1263,8.088514,NA,NA,NA,NA,NA,3.673079189670713,1.561473467190636e-4,-2
2007.17,2007,17,1327,2007.04,0,1327,8.088514,NA,NA,NA,NA,NA,3.673079189670713,1.6405980134299083e-4,-2
2007.18,2007,18,1172,2007.04,0,1172,8.088514,NA,NA,NA,NA,NA,3.673079189670713,1.448968253006671e-4,-2
2007.19,2007,19,1231,2007.05,0,1231,8.088514,NA,NA,NA,NA,NA,3.673079189670713,1.521911194071e-4,-2
2007.20,2007,20,1203,2007.05,0,1203,8.088514,NA,NA,NA,NA,NA,3.673079189670713,1.4872942050913183e-4,-2
2007.21,2007,21,1203,2007.05,0,1203,8.088514,NA,NA,NA,NA,NA,3.673079189670713,1.4872942050913183e-4,-2
2007.22,2007,22,1148,2007.05,0,1148,8.088514,NA,NA,NA,NA,NA,3.673079189670713,1.419296548166944e-4,-2
2007.23,2007,23,1258,2007.06,0,1258,8.088514,NA,NA,NA,NA,NA,3.673079189670713,1.5552918620156928e-4,-2
2007.24,2007,24,1163,2007.06,0,1163,8.088514,NA,NA,NA,NA,NA,3.673079189670713,1.4378413636917733e-4,-2
2007.25,2007,25,1156,2007.06,0,1156,8.088514,NA,NA,NA,NA,NA,3.673079189670713,1.4291871164468528e-4,-2
2007.26,2007,26,1145,2007.06,0,1145,8.088514,NA,NA,NA,NA,NA,3.673079189670713,1.4155875850619778e-4,-2
2007.27,2007,27,1169,2007.07,0,1169,8.088514,NA,NA,NA,NA,NA,3.673079189670713,1.4452592899017052e-4,-2
2007.28,2007,28,1107,2007.07,0,1107,8.088514,NA,NA,NA,NA,NA,3.673079189670713,1.3686073857324102e-4,-2
2007.29,2007,29,1129,2007.07,0,1129,8.088514,NA,NA,NA,NA,NA,3.673079189670713,1.39580644850216e-4,-2
2007.30,2007,30,1153,2007.07,0,1153,8.088514,NA,NA,NA,NA,NA,3.673079189670713,1.425478153341887e-4,-2
2007.31,2007,31,1168,2007.07,0,1168,8.088514,NA,NA,NA,NA,NA,3.673079189670713,1.4440229688667165e-4,-2
2007.32,2007,32,1204,2007.08,0,1204,8.088514,NA,NA,NA,NA,NA,3.673079189670713,1.488530526126307e-4,-2
2007.33,2007,33,1111,2007.08,0,1111,8.088514,NA,NA,NA,NA,NA,3.673079189670713,1.3735526698723647e-4,-2
2007.34,2007,34,1149,2007.08,0,1149,8.088514,NA,NA,NA,NA,NA,3.673079189670713,1.4205328692019326e-4,-2
2007.35,2007,35,1060,2007.08,0,1060,8.088514,NA,NA,NA,NA,NA,3.673079189670713,1.310500297087945e-4,-2
2007.36,2007,36,1126,2007.09,0,1126,8.088514,NA,NA,NA,NA,NA,3.673079189670713,1.3920974853971941e-4,-2
2007.37,2007,37,1185,2007.09,0,1185,8.088514,NA,NA,NA,NA,NA,3.673079189670713,1.465040426461523e-4,-2
2007.38,2007,38,1126,2007.09,0,1126,8.088514,NA,NA,NA,NA,NA,3.673079189670713,1.3920974853971941e-4,-2
2007.39,2007,39,1128,2007.09,0,1128,8.088514,NA,NA,NA,NA,NA,3.673079189670713,1.3945701274671715e-4,-2
2007.40,2007,40,1142,2007.10,0,1142,8.088514,NA,NA,NA,NA,NA,3.673079189670713,1.411878621957012e-4,-2
2007.41,2007,41,1237,2007.10,0,1237,8.088514,NA,NA,NA,NA,NA,3.673079189670713,1.5293291202809318e-4,-2
2007.42,2007,42,1197,2007.10,0,1197,8.088514,NA,NA,NA,NA,NA,3.673079189670713,1.4798762788813865e-4,-2
2007.43,2007,43,1190,2007.10,0,1190,8.088514,NA,NA,NA,NA,NA,3.673079189670713,1.4712220316364662e-4,-2
2007.44,2007,44,1293,2007.10,0,1293,8.088514,NA,NA,NA,NA,NA,3.673079189670713,1.598563098240295e-4,-2
2007.45,2007,45,1222,2007.11,0,1222,8.088514,NA,NA,NA,NA,NA,3.673079189670713,1.5107843047561023e-4,-2
2007.46,2007,46,1257,2007.11,0,1257,8.088514,NA,NA,NA,NA,NA,3.673079189670713,1.554055540980704e-4,-2
2007.47,2007,47,1283,2007.11,0,1283,8.088514,NA,NA,NA,NA,NA,3.673079189670713,1.5861998878904086e-4,-2
2007.48,2007,48,1384,2007.11,0,1384,8.088514,NA,NA,NA,NA,NA,3.673079189670713,1.71106831242426e-4,-2
2007.49,2007,49,1338,2007.12,0,1338,8.088514,NA,NA,NA,NA,NA,3.673079189670713,1.6541975448147828e-4,-2
2007.50,2007,50,1308,2007.12,0,1308,8.088514,NA,NA,NA,NA,NA,3.673079189670713,1.617107913765124e-4,-2
2007.51,2007,51,1359,2007.12,0,1359,8.088514,NA,NA,NA,NA,NA,3.673079189670713,1.6801602865495444e-4,-2
2007.52,2007,52,1656,2007.12,1,1449,8.088514,NA,NA,NA,NA,NA,3.673079189670713,2.0473476339411665e-4,-2
2008.1,2008,1,1247,2008.01,-1,1454.8333333333333,8.112073,NA,NA,NA,NA,NA,3.7517466048829418,1.5372149634255015e-4,-1
2008.2,2008,2,1430,2008.01,0,1430,8.112073,NA,NA,NA,NA,NA,3.7517466048829418,1.762804649317135e-4,-1
2008.3,2008,3,1400,2008.01,0,1400,8.112073,NA,NA,NA,NA,NA,3.7517466048829418,1.725822733597195e-4,-1
2008.4,2008,4,1347,2008.01,0,1347,8.112073,NA,NA,NA,NA,NA,3.7517466048829418,1.6604880158253014e-4,-1
2008.5,2008,5,1307,2008.02,0,1307,8.112073,NA,NA,NA,NA,NA,3.7517466048829418,1.6111787948653813e-4,-1
2008.6,2008,6,1341,2008.02,0,1341,8.112073,NA,NA,NA,NA,NA,3.7517466048829418,1.6530916326813134e-4,-1
2008.7,2008,7,1274,2008.02,0,1274,8.112073,NA,NA,NA,NA,NA,3.7517466048829418,1.5704986875734474e-4,-1
2008.8,2008,8,1339,2008.02,0,1339,8.112073,NA,NA,NA,NA,NA,3.7517466048829418,1.6506261716333172e-4,-1
2008.9,2008,9,1334,2008.03,0,1334,8.112073,NA,NA,NA,NA,NA,3.7517466048829418,1.6444625190133275e-4,-1
2008.10,2008,10,1433,2008.03,0,1433,8.112073,NA,NA,NA,NA,NA,3.7517466048829418,1.766502840889129e-4,-1
2008.11,2008,11,1312,2008.03,0,1312,8.112073,NA,NA,NA,NA,NA,3.7517466048829418,1.6173424474853716e-4,-1
2008.12,2008,12,1285,2008.03,0,1285,8.112073,NA,NA,NA,NA,NA,3.7517466048829418,1.5840587233374254e-4,-1
2008.13,2008,13,1274,2008.03,0,1274,8.112073,NA,NA,NA,NA,NA,3.7517466048829418,1.5704986875734474e-4,-1
2008.14,2008,14,1271,2008.04,0,1271,8.112073,NA,NA,NA,NA,NA,3.7517466048829418,1.5668004960014536e-4,-1
2008.15,2008,15,1273,2008.04,0,1273,8.112073,NA,NA,NA,NA,NA,3.7517466048829418,1.5692659570494495e-4,-1
2008.16,2008,16,1263,2008.04,0,1263,8.112073,NA,NA,NA,NA,NA,3.7517466048829418,1.5569386518094695e-4,-1
2008.17,2008,17,1230,2008.04,0,1230,8.112073,NA,NA,NA,NA,NA,3.7517466048829418,1.5162585445175356e-4,-1
2008.18,2008,18,1202,2008.05,0,1202,8.112073,NA,NA,NA,NA,NA,3.7517466048829418,1.481742089845592e-4,-1
2008.19,2008,19,1319,2008.05,0,1319,8.112073,NA,NA,NA,NA,NA,3.7517466048829418,1.6259715611533575e-4,-1
2008.20,2008,20,1207,2008.05,0,1207,8.112073,NA,NA,NA,NA,NA,3.7517466048829418,1.4879057424655817e-4,-1
2008.21,2008,21,1234,2008.05,0,1234,8.112073,NA,NA,NA,NA,NA,3.7517466048829418,1.5211894666135276e-4,-1
2008.22,2008,22,1194,2008.06,0,1194,8.112073,NA,NA,NA,NA,NA,3.7517466048829418,1.471880245653608e-4,-1
2008.23,2008,23,1161,2008.06,0,1161,8.112073,NA,NA,NA,NA,NA,3.7517466048829418,1.431200138361674e-4,-1
2008.24,2008,24,1196,2008.06,0,1196,8.112073,NA,NA,NA,NA,NA,3.7517466048829418,1.4743457067016038e-4,-1
2008.25,2008,25,1161,2008.06,0,1161,8.112073,NA,NA,NA,NA,NA,3.7517466048829418,1.431200138361674e-4,-1
2008.26,2008,26,1223,2008.06,0,1223,8.112073,NA,NA,NA,NA,NA,3.7517466048829418,1.5076294308495497e-4,-1
2008.27,2008,27,1174,2008.07,0,1174,8.112073,NA,NA,NA,NA,NA,3.7517466048829418,1.4472256351736478e-4,-1
2008.28,2008,28,1094,2008.07,0,1094,8.112073,NA,NA,NA,NA,NA,3.7517466048829418,1.348607193253808e-4,-1
2008.29,2008,29,1168,2008.07,0,1168,8.112073,NA,NA,NA,NA,NA,3.7517466048829418,1.43982925202966e-4,-1
2008.30,2008,30,1111,2008.07,0,1111,8.112073,NA,NA,NA,NA,NA,3.7517466048829418,1.3695636121617742e-4,-1
2008.31,2008,31,1229,2008.08,0,1229,8.112073,NA,NA,NA,NA,NA,3.7517466048829418,1.5150258139935376e-4,-1
2008.32,2008,32,1171,2008.08,0,1171,8.112073,NA,NA,NA,NA,NA,3.7517466048829418,1.443527443601654e-4,-1
2008.33,2008,33,1117,2008.08,0,1117,8.112073,NA,NA,NA,NA,NA,3.7517466048829418,1.3769599953057622e-4,-1
2008.34,2008,34,1113,2008.08,0,1113,8.112073,NA,NA,NA,NA,NA,3.7517466048829418,1.37202907320977e-4,-1
2008.35,2008,35,1133,2008.09,0,1133,8.112073,NA,NA,NA,NA,NA,3.7517466048829418,1.39668368368973e-4,-1
2008.36,2008,36,1112,2008.09,0,1112,8.112073,NA,NA,NA,NA,NA,3.7517466048829418,1.3707963426857721e-4,-1
2008.37,2008,37,1183,2008.09,0,1183,8.112073,NA,NA,NA,NA,NA,3.7517466048829418,1.45832020988963e-4,-1
2008.38,2008,38,1178,2008.09,0,1178,8.112073,NA,NA,NA,NA,NA,3.7517466048829418,1.4521565572696396e-4,-1
2008.39,2008,39,1128,2008.09,0,1128,8.112073,NA,NA,NA,NA,NA,3.7517466048829418,1.39052003106974e-4,-1
2008.40,2008,40,1194,2008.10,0,1194,8.112073,NA,NA,NA,NA,NA,3.7517466048829418,1.471880245653608e-4,-1
2008.41,2008,41,1181,2008.10,0,1181,8.112073,NA,NA,NA,NA,NA,3.7517466048829418,1.4558547488416337e-4,-1
2008.42,2008,42,1162,2008.10,0,1162,8.112073,NA,NA,NA,NA,NA,3.7517466048829418,1.432432868885672e-4,-1
2008.43,2008,43,1235,2008.10,0,1235,8.112073,NA,NA,NA,NA,NA,3.7517466048829418,1.522422197137526e-4,-1
